UserLinkId,Reputation,Comments,Answers,Questions
"34236","1","0","0","0"
"34237","1","0","0","0"
"34238","101","0","0","0"
"34239","3","0","0","1"
"34240","37","2","0","3"
"34241","101","0","0","0"
"34242","101","0","0","0"
"34243","1","0","0","0"
"34244","41","5","2","1"
"34245","101","0","0","0"
"34246","1","0","0","0"
"34247","1","0","0","0"
"34248","101","0","0","0"
"34249","3","1","0","1"
"34252","101","0","0","0"
"34253","11","5","0","1"
"34254","130","0","2","0"
"34255","101","0","0","0"
"34256","1","0","0","0"
"34257","21","3","2","1"
"34258","1","0","0","0"
"34259","101","0","0","0"
"34260","96","2","6","1"
"34261","1","0","0","0"
"34262","1","0","0","0"
"34264","111","1","1","2"
"34265","101","0","0","0"
"34267","1","0","0","0"
"34268","1","0","0","0"
"34269","11","0","2","0"
"34270","116","0","1","0"
"34271","101","0","0","0"
"34272","101","0","0","0"
"34273","11","0","0","1"
"34274","101","0","0","0"
"34275","11","2","2","1"
"34276","101","0","0","0"
"34277","1","0","1","0"
"34278","113","2","0","1"
"34279","1","0","0","0"
"34280","1","0","0","0"
"34281","1","0","0","0"
"34282","1","0","0","0"
"34283","101","0","0","0"
"34284","1","1","0","1"
"34285","1","0","0","0"
"34286","23","2","0","1"
"34287","1","0","0","0"
"34288","119","2","0","2"
"34290","1","8","0","1"
"34291","11","0","1","0"
"34292","1","0","0","0"
"34293","1","0","0","0"
"34294","245","9","0","3"
"34295","11","4","0","1"
"34296","31","0","0","1"
"34297","101","0","0","0"
"34299","101","0","0","0"
"34300","1","0","0","0"
"34301","41","1","1","2"
"34303","1","0","0","0"
"34304","1","0","0","0"
"34305","1","0","0","0"
"34306","101","0","0","0"
"34307","506","27","15","0"
"34308","101","0","0","0"
"34309","101","0","0","0"
"34310","1","0","1","0"
"34311","1","0","0","0"
"34312","121","0","1","1"
"34313","21","0","0","1"
"34314","256","5","1","0"
"34315","1","0","0","0"
"34316","101","0","0","0"
"34317","163","2","4","2"
"34318","11","3","0","1"
"34319","1","0","0","0"
"34320","101","0","0","0"
"34322","163","5","0","1"
"34323","1","0","0","0"
"34325","101","0","0","0"
"34327","101","0","0","0"
"34328","111","3","0","1"
"34329","343","5","0","8"
"34330","101","0","0","0"
"34331","101","0","0","0"
"34332","1","0","0","0"
"34333","51","0","1","0"
"34334","101","0","0","0"
"34335","1","0","0","0"
"34336","11","1","0","1"
"34338","101","0","0","0"
"34339","11","8","0","2"
"34340","1","0","0","0"
"34341","101","0","0","0"
"34342","101","0","0","0"
"34343","101","0","0","0"
"34344","111","4","0","1"
"34345","61","8","1","2"
"34346","11","0","1","0"
"34347","11","0","0","1"
"34348","1","0","0","0"
"34350","1","0","0","0"
"34351","101","0","1","1"
"34352","58","5","1","2"
"34353","1","0","0","0"
"34354","1","0","0","0"
"34355","101","0","0","0"
"34357","11","3","0","1"
"34358","1","0","0","0"
"34359","1","0","1","0"
"34360","101","0","0","0"
"34361","31","0","2","0"
"34362","131","0","0","1"
"34363","101","0","0","0"
"34364","101","0","0","0"
"34365","1","0","0","0"
"34366","1","0","0","0"
"34367","1","0","0","0"
"34368","1","0","0","0"
"34369","101","0","0","0"
"34371","101","0","0","0"
"34372","101","0","0","0"
"34373","1","0","0","0"
"34374","1","0","0","0"
"34375","101","0","0","0"
"34376","1","0","0","0"
"34378","101","0","0","0"
"34379","101","0","0","0"
"34380","121","10","0","4"
"34381","1","0","0","1"
"34382","1","0","0","1"
"34384","1","0","0","0"
"34385","101","0","0","0"
"34386","101","0","0","0"
"34387","101","0","0","0"
"34388","11","0","1","0"
"34389","1","0","0","0"
"34390","1","0","0","0"
"34391","11","0","0","2"
"34392","101","0","0","0"
"34393","71","0","0","1"
"34394","55","0","0","0"
"34396","11","3","0","2"
"34397","1","0","0","0"
"34399","31","0","1","1"
"34400","21","2","0","1"
"34404","1","0","0","0"
"34405","11","1","0","1"
"34406","3","1","0","1"
"34407","1","0","0","0"
"34408","16","1","1","0"
"34409","101","0","0","0"
"34410","1","0","0","0"
"34411","1","0","0","0"
"34412","11","0","0","1"
"34414","101","3","0","0"
"34415","31","0","2","0"
"34416","1","0","0","0"
"34418","1","0","0","0"
"34419","101","0","0","0"
"34420","101","0","0","0"
"34422","1","0","0","0"
"34423","1","0","0","0"
"34425","1","0","0","0"
"34426","1","0","0","0"
"34428","151","0","0","2"
"34429","101","0","0","0"
"34430","101","0","0","0"
"34431","1","0","0","0"
"34432","141","4","1","2"
"34433","1","0","0","0"
"34434","101","0","0","0"
"34435","1","0","0","0"
"34436","101","0","0","0"
"34437","1","0","0","0"
"34438","101","0","0","0"
"34439","103","0","0","0"
"34440","101","2","0","0"
"34441","101","0","0","0"
"34442","1","0","0","0"
"34443","1","0","0","0"
"34444","131","1","1","1"
"34445","101","0","0","0"
"34446","101","0","0","0"
"34447","166","2","1","0"
"34448","21","0","1","0"
"34451","39","2","2","1"
"34452","1","0","0","0"
"34454","1","0","0","1"
"34455","1","0","0","0"
"34456","1","0","0","0"
"34457","143","2","2","1"
"34458","1","0","0","1"
"34459","33","2","0","2"
"34460","1","0","0","0"
"34461","1","0","0","0"
"34462","31","2","0","1"
"34463","349","36","7","11"
"34464","1","0","0","0"
"34465","111","0","0","1"
"34466","1","0","0","0"
"34468","1","0","0","0"
"34469","1","0","0","0"
"34470","1","0","0","0"
"34471","1","0","0","0"
"34472","43","9","3","3"
"34473","1","0","0","0"
"34474","31","2","2","1"
"34475","11","0","0","1"
"34476","1","0","0","0"
"34478","11","0","1","0"
"34479","111","0","1","0"
"34481","1","0","0","0"
"34482","1","3","1","1"
"34483","11","0","1","0"
"34484","1","0","0","0"
"34486","185","3","0","3"
"34487","101","0","0","0"
"34488","1","0","0","0"
"34489","101","2","0","0"
"34490","101","0","0","0"
"34491","101","0","0","0"
"34492","1","1","0","0"
"34494","11","0","0","1"
"34495","198","0","5","0"
"34496","101","0","0","0"
"34497","33","1","1","1"
"34498","1","0","0","0"
"34499","101","0","0","0"
"34501","101","0","0","0"
"34502","131","0","0","2"
"34503","182","6","3","1"
"34504","165","18","0","5"
"34505","101","0","0","0"
"34506","101","0","0","0"
"34507","101","0","0","0"
"34509","101","1","0","0"
"34510","1","0","0","0"
"34511","111","3","0","1"
"34512","21","0","1","1"
"34513","1","0","0","0"
"34514","1","0","0","0"
"34515","1","0","0","0"
"34516","31","0","0","1"
"34517","101","2","0","0"
"34519","101","0","0","0"
"34520","101","0","0","0"
"34521","11","7","0","1"
"34523","1","0","0","0"
"34525","21","0","1","0"
"34526","111","0","0","1"
"34527","567","22","26","0"
"34529","111","0","0","2"
"34530","101","0","0","0"
"34531","141","6","3","0"
"34532","441","2","2","0"
"34533","101","0","0","0"
"34534","101","0","0","0"
"34535","1","0","1","0"
"34537","1","0","0","0"
"34538","101","0","0","0"
"34539","31","3","0","1"
"34541","101","0","0","0"
"34542","101","0","0","0"
"34543","1","0","0","0"
"34544","1","0","0","0"
"34546","1","0","0","0"
"34547","1","1","0","0"
"34548","101","0","0","0"
"34550","1","3","1","1"
"34551","1","0","0","0"
"34552","1","0","0","0"
"34553","1","0","0","0"
"34554","101","0","0","0"
"34556","1","0","0","0"
"34557","101","0","0","0"
"34558","4074","121","45","3"
"34559","121","3","1","2"
"34560","101","0","0","0"
"34561","123","0","0","2"
"34562","101","0","0","0"
"34563","1","0","0","0"
"34564","19","2","1","1"
"34565","101","0","0","0"
"34566","101","0","0","0"
"34567","103","0","0","0"
"34568","1","0","0","0"
"34569","1","0","0","0"
"34571","1","0","0","0"
"34572","1","0","0","0"
"34573","101","0","0","0"
"34574","151","0","1","0"
"34575","101","1","0","0"
"34576","101","0","0","0"
"34577","1","0","0","0"
"34578","1","1","1","0"
"34580","158","1","1","1"
"34581","101","0","0","0"
"34582","113","6","0","1"
"34583","1","0","0","0"
"34584","176","4","2","0"
"34585","101","0","0","0"
"34586","153","5","0","4"
"34587","1","0","1","0"
"34588","91","0","0","1"
"34589","101","0","0","0"
"34590","101","0","0","1"
"34591","101","0","0","0"
"34592","1","0","0","0"
"34593","101","0","0","0"
"34594","1","0","0","0"
"34595","219","4","1","3"
"34596","1","0","0","0"
"34597","101","0","0","0"
"34598","1","0","0","0"
"34599","101","0","0","0"
"34600","177","4","0","3"
"34601","1","0","0","0"
"34602","3","1","0","1"
"34603","101","0","0","0"
"34604","101","0","0","0"
"34606","101","0","0","0"
"34607","101","0","0","0"
"34608","1","0","0","0"
"34610","1","0","0","0"
"34611","101","0","0","0"
"34613","1","0","0","0"
"34614","9","0","1","0"
"34615","1","0","0","0"
"34617","101","0","0","0"
"34618","1","0","0","0"
"34619","1","0","0","0"
"34620","101","0","0","0"
"34621","101","0","0","0"
"34622","101","0","0","0"
"34623","1","0","1","0"
"34624","1","0","0","0"
"34625","101","0","0","0"
"34626","101","0","0","0"
"34627","101","0","0","0"
"34628","13","2","0","1"
"34629","163","1","0","1"
"34630","101","0","0","0"
"34632","1","0","0","0"
"34635","1","0","0","0"
"34636","1","0","0","0"
"34637","101","1","0","0"
"34638","11","0","1","0"
"34639","101","0","0","0"
"34640","1","0","1","0"
"34641","1","0","0","0"
"34642","193","2","1","1"
"34643","1","0","1","0"
"34645","101","0","0","0"
"34646","113","1","0","2"
"34647","236","18","7","5"
"34648","101","0","0","0"
"34649","101","0","0","0"
"34650","101","0","0","0"
"34652","11","0","0","1"
"34653","1","0","0","0"
"34654","11","0","1","0"
"34656","101","0","0","0"
"34657","31","5","0","2"
"34658","101","0","0","0"
"34659","11","0","1","0"
"34660","155","3","0","4"
"34661","11","0","0","1"
"34662","173","1","3","1"
"34664","31","0","0","1"
"34666","101","1","0","0"
"34667","137","7","0","5"
"34669","101","0","0","0"
"34670","1","0","0","0"
"34671","103","0","0","0"
"34672","101","0","0","0"
"34673","1","0","0","0"
"34674","101","0","0","0"
"34675","1","0","0","0"
"34676","101","0","0","0"
"34677","101","0","0","0"
"34678","101","0","0","0"
"34679","1","0","0","0"
"34680","101","0","0","0"
"34681","11","3","0","1"
"34682","101","0","0","0"
"34683","1","0","0","0"
"34684","101","0","0","0"
"34685","21","0","0","1"
"34686","101","3","0","0"
"34687","1","0","0","0"
"34688","1","0","0","0"
"34689","1","0","0","0"
"34690","1","0","0","0"
"34691","1","0","0","0"
"34692","1","0","0","0"
"34693","101","0","0","0"
"34694","101","0","0","0"
"34695","101","0","0","0"
"34696","11","0","1","0"
"34697","123","4","0","1"
"34698","1","0","0","0"
"34699","101","0","0","0"
"34700","11","2","0","1"
"34701","101","0","0","0"
"34702","1","0","0","0"
"34703","101","0","0","0"
"34705","101","0","0","0"
"34706","1","0","0","0"
"34707","1","0","0","0"
"34708","129","1","1","0"
"34709","1","0","0","0"
"34710","101","0","0","0"
"34711","133","2","1","1"
"34712","163","0","3","0"
"34713","113","4","6","1"
"34714","103","0","0","1"
"34715","1","0","0","0"
"34716","1","0","0","0"
"34717","11","2","0","2"
"34718","1","0","0","0"
"34719","101","0","0","0"
"34720","101","0","0","0"
"34721","21","1","1","1"
"34722","1","0","0","0"
"34723","103","3","0","1"
"34724","101","0","0","0"
"34725","101","0","0","0"
"34726","141","2","0","2"
"34727","11","1","0","1"
"34728","1","0","0","0"
"34729","101","0","0","0"
"34730","101","0","0","0"
"34731","101","0","0","0"
"34732","1","0","1","0"
"34733","101","0","0","0"
"34734","1","0","0","0"
"34735","1","0","0","0"
"34736","1","0","0","0"
"34737","101","0","0","0"
"34738","1","0","0","0"
"34740","101","0","0","0"
"34741","121","1","0","1"
"34743","61","3","1","1"
"34744","31","4","1","1"
"34745","101","0","0","0"
"34746","1","0","0","0"
"34747","1","0","0","0"
"34749","1","0","0","0"
"34750","1","0","0","0"
"34751","1","0","0","0"
"34752","1","0","0","0"
"34753","101","0","0","0"
"34754","132","6","2","0"
"34755","1","0","0","0"
"34756","125","3","0","3"
"34757","101","0","0","0"
"34758","101","0","0","0"
"34759","1","0","0","0"
"34761","11","0","0","1"
"34762","1","0","0","0"
"34763","111","1","2","0"
"34764","39","0","0","1"
"34765","1","0","0","0"
"34766","111","1","0","1"
"34767","187","10","0","5"
"34768","101","0","0","0"
"34769","11","0","0","1"
"34770","21","1","0","1"
"34771","1","0","0","0"
"34772","101","0","0","0"
"34773","1","0","0","0"
"34774","1","0","0","0"
"34775","1","0","0","0"
"34776","101","0","0","0"
"34778","161","4","1","2"
"34779","1","0","0","0"
"34780","113","1","0","1"
"34781","101","0","0","0"
"34782","101","0","0","0"
"34783","341","12","0","8"
"34784","101","0","0","0"
"34785","11","4","0","1"
"34787","101","0","0","0"
"34788","21","0","1","0"
"34789","111","1","0","1"
"34790","1","0","0","1"
"34791","101","0","0","0"
"34792","1","0","0","0"
"34793","101","0","0","0"
"34794","16","0","1","0"
"34795","101","0","0","0"
"34796","103","0","0","1"
"34797","1","0","0","0"
"34798","1","0","0","0"
"34799","101","0","0","0"
"34800","1","0","0","0"
"34801","21","2","1","1"
"34802","101","0","0","0"
"34803","101","0","0","0"
"34804","1","0","0","0"
"34805","3","1","0","1"
"34806","101","0","0","0"
"34807","121","0","1","0"
"34808","1","0","0","0"
"34809","101","0","0","0"
"34810","101","0","0","0"
"34811","101","0","0","0"
"34812","1","0","0","0"
"34814","1","0","0","0"
"34815","101","0","0","0"
"34816","1","0","0","0"
"34817","151","0","0","1"
"34818","101","0","0","0"
"34819","101","0","0","0"
"34820","1","0","0","0"
"34821","56","0","3","0"
"34822","101","0","0","0"
"34823","101","0","0","0"
"34825","413","4","1","2"
"34827","101","10","0","1"
"34828","101","1","0","0"
"34829","21","0","1","0"
"34830","101","0","0","0"
"34832","101","0","0","0"
"34835","1","0","0","0"
"34836","1","0","0","0"
"34837","101","0","0","0"
"34839","1","1","0","0"
"34841","101","0","0","0"
"34842","1","0","0","0"
"34843","101","1","0","0"
"34844","1","0","0","0"
"34846","101","0","0","0"
"34847","173","9","0","5"
"34848","1","0","0","0"
"34849","101","0","0","0"
"34850","1","0","1","1"
"34851","11","0","1","0"
"34852","21","0","1","0"
"34853","1","0","0","0"
"34854","101","0","0","0"
"34855","1","0","0","0"
"34856","101","0","0","0"
"34858","101","0","0","0"
"34859","101","0","0","0"
"34860","1","0","0","0"
"34861","1","0","0","0"
"34862","1","0","0","0"
"34863","1","0","0","0"
"34864","1","0","1","1"
"34866","123","1","0","1"
"34867","13","1","0","2"
"34868","1","0","0","0"
"34869","1","0","0","0"
"34870","123","2","0","1"
"34871","101","0","0","0"
"34873","1","0","0","0"
"34875","1","0","0","1"
"34876","1","0","0","0"
"34877","31","0","0","1"
"34878","39","0","1","1"
"34881","1","0","0","0"
"34882","101","0","0","0"
"34883","1","0","0","0"
"34884","1","0","0","0"
"34885","101","0","0","0"
"34886","103","2","2","2"
"34887","103","3","0","1"
"34888","61","3","0","3"
"34889","101","0","0","0"
"34890","11","0","0","1"
"34891","101","0","1","0"
"34892","141","0","1","0"
"34893","101","0","0","0"
"34894","1","0","0","0"
"34895","1","0","1","0"
"34897","1","0","0","0"
"34898","101","0","0","1"
"34899","1","0","0","0"
"34900","121","0","0","1"
"34901","41","2","0","1"
"34902","1","0","0","0"
"34903","101","0","0","0"
"34904","101","0","0","0"
"34905","1","0","0","0"
"34906","31","3","0","1"
"34907","101","0","0","0"
"34908","1","0","0","0"
"34909","101","2","0","0"
"34910","11","0","0","1"
"34911","11","0","1","0"
"34912","101","0","0","0"
"34913","1","0","0","1"
"34914","11","0","1","0"
"34915","1","0","0","0"
"34916","1","0","0","0"
"34917","1","0","0","0"
"34918","11","1","0","1"
"34919","1","1","0","1"
"34920","1","0","0","0"
"34921","101","2","0","1"
"34922","166","0","2","0"
"34923","189","14","3","2"
"34924","1","0","0","0"
"34925","1","0","0","0"
"34927","1","0","0","0"
"34928","1","0","0","0"
"34929","101","0","0","0"
"34930","101","0","0","0"
"34931","1","0","0","0"
"34933","101","0","0","0"
"34934","21","0","1","0"
"34935","1","0","0","0"
"34936","11","4","0","1"
"34937","1","0","0","0"
"34938","101","0","0","0"
"34939","1","0","1","0"
"34940","101","0","0","0"
"34941","101","0","0","0"
"34942","1","0","0","0"
"34943","1","0","0","0"
"34944","1","0","0","0"
"34945","101","0","0","0"
"34946","1","0","0","0"
"34947","1","0","0","1"
"34949","595","4","2","2"
"34950","1","0","0","0"
"34952","1","0","0","0"
"34953","101","0","0","0"
"34955","1","0","0","0"
"34956","1","0","0","0"
"34957","101","0","0","0"
"34958","1","0","0","0"
"34959","131","4","1","2"
"34961","1","0","2","0"
"34963","101","0","0","1"
"34964","1","0","0","0"
"34965","123","3","1","1"
"34967","1","0","1","0"
"34968","1","0","1","0"
"34969","36","0","1","0"
"34970","1","0","0","0"
"34971","536","15","5","12"
"34972","101","1","0","0"
"34973","101","0","0","0"
"34974","1","0","0","0"
"34975","101","1","0","0"
"34976","111","0","1","0"
"34977","143","3","2","1"
"34978","101","0","0","0"
"34979","1","0","0","0"
"34980","31","0","1","0"
"34981","101","1","0","0"
"34982","21","0","0","1"
"34983","101","0","0","0"
"34984","1","0","0","0"
"34985","115","1","0","2"
"34986","1","0","0","0"
"34987","21","1","0","1"
"34988","1","0","0","0"
"34989","1","0","0","0"
"34993","1","0","0","0"
"34994","13","0","0","1"
"34995","13","0","0","2"
"34996","101","0","0","0"
"34997","26","1","1","0"
"34998","101","0","0","0"
"35000","101","1","0","0"
"35001","1","0","0","0"
"35002","1","0","0","0"
"35003","101","0","0","0"
"35004","1","0","0","0"
"35005","1","0","0","0"
"35007","101","0","0","0"
"35008","1","0","0","0"
"35009","101","1","0","0"
"35010","1","0","0","0"
"35011","1","2","0","1"
"35012","101","0","0","0"
"35013","1","0","0","0"
"35014","1","0","0","0"
"35015","1","0","0","0"
"35016","11","0","1","0"
"35017","101","0","0","0"
"35018","101","0","0","0"
"35019","99","1","1","0"
"35020","1","0","0","0"
"35021","1","0","0","0"
"35024","1","0","0","0"
"35025","111","3","0","1"
"35026","101","0","0","0"
"35027","1","0","0","0"
"35028","1","0","0","0"
"35029","1","0","0","0"
"35030","101","2","1","0"
"35031","101","0","0","0"
"35032","61","0","2","0"
"35033","1","0","0","0"
"35035","1","0","0","0"
"35036","1","0","0","1"
"35037","1","0","0","0"
"35038","1","0","0","0"
"35039","101","0","0","0"
"35040","101","1","0","0"
"35041","101","0","0","0"
"35043","41","6","0","2"
"35044","101","0","0","0"
"35045","71","0","0","1"
"35046","101","1","0","0"
"35047","43","2","0","1"
"35048","101","0","0","0"
"35049","1","0","0","0"
"35050","1","0","0","0"
"35051","1","0","0","0"
"35053","1","0","0","0"
"35054","1","0","0","0"
"35055","101","0","0","0"
"35056","1","0","0","0"
"35057","11","0","0","1"
"35058","11","0","1","0"
"35060","21","7","1","1"
"35061","133","2","0","1"
"35062","41","2","0","1"
"35063","1","0","0","0"
"35064","1","0","0","0"
"35065","101","0","0","0"
"35066","183","0","0","1"
"35067","101","0","0","0"
"35068","1","0","0","0"
"35069","101","0","0","0"
"35070","113","0","0","1"
"35071","101","0","0","0"
"35072","154","1","0","4"
"35073","101","0","0","0"
"35074","23","2","0","1"
"35075","1","0","0","0"
"35076","101","0","0","0"
"35077","41","0","0","1"
"35078","101","0","0","0"
"35079","27","9","3","4"
"35080","1","0","0","0"
"35082","101","0","0","0"
"35084","121","2","1","1"
"35085","1","0","0","0"
"35086","101","0","0","0"
"35087","101","0","0","0"
"35088","1","0","0","0"
"35089","1","0","0","0"
"35091","11","0","1","0"
"35092","101","0","0","0"
"35093","1","0","0","0"
"35094","1","0","0","0"
"35095","1","0","0","0"
"35096","1","0","0","0"
"35097","101","0","0","0"
"35098","1","0","0","0"
"35099","1","0","0","0"
"35100","1","0","0","0"
"35101","1","0","0","0"
"35102","21","0","1","0"
"35103","1","0","0","0"
"35104","101","0","0","0"
"35105","49","0","0","2"
"35106","101","0","0","0"
"35107","1","0","0","0"
"35108","101","0","0","0"
"35109","101","0","0","0"
"35110","1","0","0","0"
"35111","1","0","0","1"
"35114","1","0","0","0"
"35115","101","0","0","0"
"35116","1","0","0","0"
"35117","1","0","0","0"
"35118","101","1","0","0"
"35119","101","0","0","0"
"35120","1","0","0","0"
"35121","1","0","0","0"
"35122","101","0","0","0"
"35123","111","1","0","1"
"35124","21","0","1","0"
"35125","111","0","0","1"
"35126","1","1","0","1"
"35128","1","0","0","1"
"35129","1","0","0","0"
"35131","101","0","0","0"
"35132","1","0","0","0"
"35133","1","0","0","0"
"35134","101","0","0","0"
"35135","101","0","0","0"
"35136","101","0","0","0"
"35137","101","0","0","0"
"35138","101","1","0","0"
"35139","101","0","0","0"
"35140","101","0","0","1"
"35141","11","2","0","1"
"35142","101","0","0","0"
"35143","101","0","0","0"
"35144","101","0","0","0"
"35145","1","0","0","0"
"35146","331","1","1","1"
"35148","107","0","0","0"
"35149","1","0","0","0"
"35150","101","0","0","0"
"35151","1","0","0","0"
"35152","101","2","0","0"
"35153","131","1","1","1"
"35154","1","0","0","0"
"35156","101","0","0","0"
"35157","101","0","0","0"
"35158","101","0","0","0"
"35159","1","0","0","0"
"35160","121","5","0","1"
"35161","1","0","0","0"
"35162","101","0","0","0"
"35163","11","0","0","1"
"35165","1","0","0","0"
"35166","1","0","0","0"
"35167","1","0","0","0"
"35168","101","0","0","0"
"35169","101","0","0","0"
"35170","101","0","0","0"
"35171","1","0","0","0"
"35173","101","0","0","0"
"35174","1","0","0","0"
"35175","1","0","0","0"
"35176","1","0","0","0"
"35177","11","1","1","1"
"35178","11","0","1","0"
"35180","101","0","0","0"
"35181","1","0","0","0"
"35182","101","0","0","0"
"35183","1","0","0","0"
"35184","101","0","0","0"
"35186","1","0","0","0"
"35187","179","13","0","5"
"35188","101","0","0","0"
"35189","1","0","0","0"
"35190","357","11","0","7"
"35191","1","0","0","0"
"35192","1","0","0","0"
"35193","1","0","0","0"
"35195","101","1","0","0"
"35196","101","0","0","1"
"35198","101","0","0","0"
"35200","1","0","0","0"
"35201","176","1","3","1"
"35202","1","0","0","0"
"35203","101","0","0","0"
"35204","101","0","0","0"
"35205","33","2","0","1"
"35206","101","0","0","0"
"35207","101","1","0","0"
"35208","101","0","0","0"
"35209","101","0","0","0"
"35211","101","0","0","0"
"35212","1","0","0","0"
"35213","21","0","0","1"
"35214","1","0","0","0"
"35215","121","1","0","1"
"35216","3","1","0","1"
"35217","101","0","0","0"
"35218","1","0","0","1"
"35219","1","1","1","0"
"35220","101","0","0","0"
"35221","1","0","0","0"
"35222","101","0","0","0"
"35223","101","0","0","0"
"35224","111","4","0","1"
"35226","101","0","0","0"
"35228","1","0","0","0"
"35229","101","0","0","0"
"35230","1","0","0","0"
"35231","1","0","0","1"
"35232","1","0","0","0"
"35233","123","0","1","1"
"35234","1","0","0","0"
"35235","1","0","0","0"
"35236","101","0","0","0"
"35237","101","0","0","0"
"35238","1","0","0","0"
"35239","21","0","0","1"
"35240","288","2","0","5"
"35241","101","0","0","0"
"35243","113","0","0","1"
"35245","1","0","0","0"
"35246","1","0","0","0"
"35247","21","0","1","0"
"35249","153","2","0","2"
"35250","101","0","0","0"
"35251","1","0","0","0"
"35252","1","0","0","0"
"35253","1","0","0","0"
"35255","111","0","0","1"
"35257","1","0","0","0"
"35258","1","0","0","0"
"35259","1","0","0","0"
"35260","1","0","0","0"
"35261","101","0","0","0"
"35262","101","3","0","0"
"35263","101","1","0","0"
"35264","11","2","1","0"
"35265","1","0","0","0"
"35266","101","0","0","0"
"35267","101","0","0","0"
"35268","101","0","0","0"
"35269","1","0","0","0"
"35270","13","8","0","2"
"35271","101","0","0","0"
"35273","101","0","0","0"
"35274","1","0","0","0"
"35275","131","4","2","0"
"35276","131","0","1","0"
"35277","101","0","0","0"
"35278","101","0","0","1"
"35279","1","0","0","0"
"35280","113","1","0","1"
"35281","101","0","0","0"
"35282","1","0","0","0"
"35283","101","0","0","0"
"35284","101","0","0","0"
"35285","101","0","0","0"
"35286","101","1","0","0"
"35287","101","0","0","0"
"35288","101","0","0","0"
"35289","1","0","0","0"
"35290","118","6","5","3"
"35291","1","0","0","0"
"35292","1","0","0","0"
"35293","101","0","0","0"
"35294","101","0","0","0"
"35295","1","0","0","0"
"35296","1","0","1","0"
"35298","101","0","0","0"
"35299","1","0","0","0"
"35300","101","0","0","0"
"35301","46","0","1","0"
"35302","31","2","0","1"
"35303","1","0","0","0"
"35304","101","0","0","0"
"35305","101","5","0","1"
"35306","175","3","1","3"
"35307","101","0","0","0"
"35308","1","0","0","0"
"35309","101","1","0","0"
"35310","125","5","0","4"
"35312","101","0","0","0"
"35313","101","0","0","0"
"35315","101","0","0","0"
"35316","103","4","0","2"
"35317","143","3","0","2"
"35318","1","0","0","0"
"35319","133","1","0","1"
"35320","101","0","0","0"
"35321","101","0","0","0"
"35322","55","8","1","4"
"35323","121","0","0","1"
"35324","1","0","0","0"
"35325","131","0","1","0"
"35326","111","0","1","0"
"35327","17","2","3","1"
"35328","1","0","0","0"
"35329","101","0","0","0"
"35330","1","0","0","0"
"35331","123","2","0","1"
"35332","1","0","0","0"
"35333","1","0","0","0"
"35334","101","0","0","0"
"35335","3","3","0","1"
"35336","41","0","0","1"
"35337","101","0","0","0"
"35339","1","0","0","0"
"35340","101","0","0","0"
"35341","1","0","0","0"
"35342","1","0","0","0"
"35343","1","0","0","0"
"35344","131","1","0","1"
"35346","101","0","0","0"
"35347","31","0","0","1"
"35348","1","0","0","0"
"35349","3","0","0","1"
"35350","1","0","0","0"
"35351","1","0","0","0"
"35352","1","0","0","0"
"35353","31","4","3","0"
"35354","1","0","0","0"
"35355","1","0","0","0"
"35356","16","0","1","0"
"35357","1","3","0","1"
"35358","23","3","0","1"
"35359","1","0","0","0"
"35360","91","0","1","1"
"35362","103","0","0","0"
"35363","101","3","0","0"
"35365","111","3","0","1"
"35366","113","2","0","1"
"35367","61","3","3","2"
"35368","162","15","1","0"
"35369","1","0","0","1"
"35370","11","3","0","1"
"35371","101","0","0","0"
"35372","19","0","1","0"
"35373","36","1","1","1"
"35374","101","0","0","0"
"35375","1","0","0","0"
"35376","11","0","0","1"
"35377","101","0","0","0"
"35378","101","4","2","3"
"35379","1","0","0","0"
"35380","113","3","0","1"
"35381","1","0","0","0"
"35382","101","0","0","0"
"35383","1","1","1","0"
"35384","1","0","0","0"
"35385","101","0","0","0"
"35386","1","0","0","0"
"35387","101","0","0","0"
"35388","101","0","0","0"
"35389","101","0","0","0"
"35390","11","0","1","0"
"35394","101","0","0","0"
"35395","101","0","0","0"
"35396","3","0","0","1"
"35397","101","0","0","0"
"35398","101","2","0","1"
"35399","41","0","0","1"
"35400","121","5","0","1"
"35401","21","0","1","1"
"35403","123","1","0","1"
"35404","101","0","0","0"
"35405","101","0","0","0"
"35406","1","0","0","0"
"35407","21","3","1","1"
"35408","1","0","0","0"
"35410","1","0","0","0"
"35411","31","0","1","0"
"35412","1","0","0","0"
"35413","101","0","0","0"
"35415","23","2","0","1"
"35416","121","3","0","1"
"35417","111","0","1","0"
"35418","11","0","1","0"
"35419","1","0","0","1"
"35420","1","0","0","0"
"35423","101","0","0","0"
"35424","101","0","0","0"
"35425","101","0","0","0"
"35426","111","0","1","1"
"35427","1","0","0","0"
"35428","1","0","0","0"
"35429","1","0","0","0"
"35430","101","0","0","0"
"35431","1","0","0","0"
"35432","1","0","0","0"
"35433","101","0","0","0"
"35434","101","0","0","0"
"35435","1","0","0","0"
"35436","101","0","0","0"
"35437","1","0","0","0"
"35438","11","0","1","0"
"35439","101","0","0","0"
"35440","1","0","0","0"
"35442","1","0","0","0"
"35443","101","0","0","0"
"35444","1","0","0","0"
"35445","1","0","0","0"
"35447","1","0","0","0"
"35448","101","0","0","0"
"35449","1","0","0","0"
"35450","1","0","0","0"
"35451","101","0","0","0"
"35452","1","0","0","0"
"35453","101","0","0","0"
"35456","13","1","0","1"
